created_at,author_id,tweet,retweet,reply,like,quote
2021-12-06 13:37:37+00:00,207854679,Pemerintah Perpanjang PPKM Luar Jawa - Bali 7 Hingga 23 Desember 2021 https://t.co/BALoGbIDf6,0,0,0,0
2021-12-06 13:37:26+00:00,1344453038140899329,@95VAN7E hahaha mereka kec yugyeom pernah ngelanggar ppkm korsel gitu kak pas coronce di korsel lagi gila2an trs ketauan sama dispatch trs ya gitu deh search di google beritanya masih ada kalo ngga salah,0,0,0,0
2021-12-06 13:37:15+00:00,159736173,"Ya allah semoga perjalanan ka jarak jauh dikurangin kek pas ppkm level 3, keterlaluan amat ini nunggu krl cikarang 20 menit lebih",0,1,0,0
2021-12-06 13:36:34+00:00,61732927,@jinieforin @BTS_twt Akhirnya rinnnn keburu ppkm lg watir alea wkwkkw,0,0,0,0
2021-12-06 13:34:53+00:00,68083793,"sing maksain muktamar NU digelar dalam waktu PPKM, berarti bisa disebut tidak taat aturan pemerintah, dan tidak peduli kepada keselamatan bangsa.

siapa poliTIKUS yang bermain di balik itu yaa???

#mesakakeRoisAam",1,0,6,0
2021-12-06 13:34:00+00:00,2665229006,@STerkasih Ada . Molai tgl 20 ppkm,0,1,1,0
2021-12-06 13:33:29+00:00,29998691,Jadi PPKM lagi gak sih?,0,0,0,0
2021-12-06 13:32:51+00:00,2295406788,@Bang_Garr Ada rumor katanya tgl 24-januari ada ppkm lagi.,0,0,0,0
2021-12-06 13:32:46+00:00,1321493544217964544,"@Bang_Garr Aamiin aamiin

Tpi ini mau tahun baru, katanya ppkm an lagi",0,0,0,0
2021-12-06 13:32:20+00:00,1439030966828220419,Pemberlakuan PPKM Level 3 https://t.co/c3oZHH33TU,0,0,0,0
2021-12-06 13:31:13+00:00,1326370626,@Bang_Garr PPKM natal bang,0,0,0,0
2021-12-06 13:30:25+00:00,1163117800010866689,"Pemprov Jabar Salurkan Bansos PPKM Rp1 Miliar untuk Warga Sumedang, Berikut Rinciannya
 https://t.co/GO80JC2HL2

#bansos #ppkm #Sumedang #Jabar #berita https://t.co/pDxVA9AZoZ",0,0,0,0
2021-12-06 13:29:46+00:00,92563393,#PPKM #Luar #JawaBali diperpanjang 7-23 Desember https://t.co/V71YPlrKg8,0,0,0,0
2021-12-06 13:29:29+00:00,559529429,"@mymunstar dark jokes al, malah tadi ada yg bilang sirkel ppkm wkwkw ngakak bgt😭 mereka kalo nongki lagi bakal gonjang ganjing sih",0,1,0,0
2021-12-06 13:28:50+00:00,598959076,Pengumuman! Pemerintah Perpanjang PPKM Luar Jawa-Bali https://t.co/ZfvgZ6kdOB,0,0,0,0
2021-12-06 13:28:45+00:00,1161293586874404866,"@flufflybbe Iyaa awal tahun, semenjak ppkm nih susah banget mau perjalanan dinas tuh 😭",0,0,0,0
2021-12-06 13:28:06+00:00,1023114824,"Disnaker Kota Jayapura khawatir Penerapan PPKM level 3 di masa pandemi Covid-19 akan menganggu aktivitas dan efektivitas pekerja baik di sektor formal maupun informal. 

#PapuanLivesMatter 
https://t.co/IrIYjjg45x",0,0,0,0
2021-12-06 13:27:50+00:00,1422101453728931844,"PPKM Level2, Polres Kepulauan Seribu dan Polsek Jajaran melaksanakan Kegiatan Pengawasan ProKes dan Cek Scan Barcode Lindungi Warga dan Wisatawan di Derma

#ayopakaimasker
#ppkm
#ppkmlevel2
#polreskepulauanseribu
#pulauseribu
#protokolkesehatan
#kampungtangguhjaya
#nyokkitevak...",0,0,0,0
2021-12-06 13:27:48+00:00,1186529594456756224,"Ops Yustisi dalam rangka Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level I Covid-19 di wilayah Polsek Tugu.

Senin, 06 Desember 2021 https://t.co/2s70y2QFxj",0,0,1,0
2021-12-06 13:26:01+00:00,1472590477,@BumiMerahPutih9 @KakaKeyo Nah itu... Ngehindari tanggal PPKM 3 berlaku🤭😂😂,0,0,2,0
2021-12-06 13:24:40+00:00,1417137620186845191,"@AOSBADUYtm007 @KakaKeyo Mantaps lah...
Sblm  ppkm",0,1,2,0
2021-12-06 13:23:33+00:00,1182593943843639297,"Mau tiga Priode 
Perpanjang az PPKM sampai 2024 dgn begitu Pemilu ditiadakan alasan pandemi...
Langgeng ...dah https://t.co/RRMTzzAamB",0,0,0,0
2021-12-06 13:22:23+00:00,2392460208,"PPKM Luar Jawa-Bali Lanjut hingga 23 Desember, Airlangga: Pemerintah Terus Monitor Varian Omicron https://t.co/eEPy6KrbuJ",0,0,3,0
2021-12-06 13:21:40+00:00,1072841649040969729,"@MohammadFikriB7 jadi kerjanya kita sebagai verifikator atau pendaftaran Medical Check-up, lokasi di malang mulai tanggal 20des-30jan. tanggal 24-4 libur dikarenakan ppkm",0,0,0,0
2021-12-06 13:16:30+00:00,1257993508360577024,"Jabar Salurkan Bansos Tunai yang Terdampak PPKM Level 1-3
https://t.co/SE7Vc6T6qf",0,0,0,0
2021-12-06 13:15:15+00:00,1243431151961649152,"PIKET POSKO SIAGA BENCANA &amp;
PIKET POSKO PPKM MIKRO COVID-19  KELURAHAN KAMAL
Senin , 06 Desember 2021
@DKIJakarta @kotajakbar @SatpolPP_DKI @aniesbaswedan @ArizaPatria 
#KelurahanKamal https://t.co/GmHxrK8Ttz",0,0,1,0
2021-12-06 13:15:03+00:00,23343960,"""Nanti PPKM level 3 ada beberapa tempat wisata potensial kerumunan itu ditutup. Tempat wisata Ragunan, termasuk RPTRA akan ditutup sementara."" https://t.co/vQWHU4HF5B",0,0,2,0
2021-12-06 13:14:48+00:00,17128975,"Rangkuman Covid: PPKM Luar Jawa Diperpanjang, Booster Vaksin Januari https://t.co/8LRNn3ZoIF",3,0,9,0
2021-12-06 13:14:07+00:00,75484581,Gubernur Sulteng Berlakukan PPKM Level 3 Jelang Natal 2021 dan Tahun Baru 2022 https://t.co/Mea3AxkDmk https://t.co/4abb60k4Nm,0,0,0,0
2021-12-06 13:13:43+00:00,391322120,Udah ga ada PPKM tp rasanya masih PPKM (Pelan-Pelan Kangen kaMu) 😅,1,0,1,0
2021-12-06 13:13:33+00:00,1072841649040969729,"@txtdaritiok jadi kerjanya kita sebagai verifikator atau pendaftaran Medical Check-up, lokasi di malang mulai tanggal 20des-30jan. tanggal 24-4 libur dikarenakan ppkm",0,0,0,0
2021-12-06 13:13:25+00:00,1072841649040969729,"@berjalankekiri jadi kerjanya kita sebagai verifikator atau pendaftaran Medical Check-up, lokasi di malang mulai tanggal 20des-30jan. tanggal 24-4 libur dikarenakan ppkm",0,0,0,0
2021-12-06 13:13:15+00:00,1072841649040969729,"@GalangpratamaP jadi kerjanya kita sebagai verifikator atau pendaftaran Medical Check-up, lokasi di malang mulai tanggal 20des-30jan. tanggal 24-4 libur dikarenakan ppkm",0,1,0,0
2021-12-06 13:13:09+00:00,1072841649040969729,"@masrud_ jadi kerjanya kita sebagai verifikator atau pendaftaran Medical Check-up, lokasi di malang mulai tanggal 20des-30jan. tanggal 24-4 libur dikarenakan ppkm",0,1,0,0
2021-12-06 13:13:03+00:00,1072841649040969729,"@MrForeoN jadi kerjanya kita sebagai verifikator atau pendaftaran Medical Check-up, lokasi di malang mulai tanggal 20des-30jan. tanggal 24-4 libur dikarenakan ppkm",0,0,0,0
2021-12-06 13:12:59+00:00,1142137706840875008,"Kembali, PPKM Luar Jawa-Bali diperpanjang Hingga 23 Desember https://t.co/5TGcgaZxrm",0,0,0,0
2021-12-06 13:12:07+00:00,1232135117260218368,@elzelemon @callaliIie ppkm tuh apaaa??😭,0,2,0,0
2021-12-06 13:10:57+00:00,3043903634,"Ringankan Beban Masyarakat Terdampak PPKM, Dinsos Jabar Salurkan Bansos Tunai

https://t.co/qraYtzFvkZ

#Jabarnews #beritalokal #beritahiperlokal #harianjabar #jabartoday #beritajabar #beritajawabarat #PPKMKotaBandung #DinsosJabar #BansoaJabar",0,0,0,0
2021-12-06 13:10:02+00:00,394090086,"Menurut Airlangga, kriteria penerapan PPKM di luar Jawa-Bali ditetapkan berdasarkan level asesmen situasi pandemi dan capaian vaksinasi.

https://t.co/4zZL4tvD3I",1,0,0,0
2021-12-06 13:09:42+00:00,1089425062770266112,"Kutim– Personel Polres Kutim bersam Tim gabungan dalam kegiatan PPKM melaksanakan kegiatan penerapan disiplin dan penegakkan hukum protokol kesehatan covid- 19 pada titik keramaian.
.
#Poldakaltim #Kaltim #kamihumaspolri #ProgramPrioritasKapolri https://t.co/Zocqwrp1fs",0,0,0,0
2021-12-06 13:09:33+00:00,1089425062770266112,"Kutim– Personel Polres Kutim bersam Tim gabungan dalam kegiatan PPKM melaksanakan kegiatan penerapan disiplin dan penegakkan hukum protokol kesehatan covid- 19 pada titik keramaian.
.
#Poldakaltim #Kaltim #kamihumaspolri #ProgramPrioritasKapolri https://t.co/lbIZAP8PKK",0,0,0,0
2021-12-06 13:09:26+00:00,1089425062770266112,"Kutim– Personel Polres Kutim bersam Tim gabungan dalam kegiatan PPKM melaksanakan kegiatan penerapan disiplin dan penegakkan hukum protokol kesehatan covid- 19 pada titik keramaian.
.
#Poldakaltim #Kaltim #kamihumaspolri #ProgramPrioritasKapolri https://t.co/TOrCDIs1ll",0,0,0,0
2021-12-06 13:09:06+00:00,1349788107852316678,Pengumuman! Pemerintah Perpanjang PPKM Luar Jawa-Bali https://t.co/q0QOWOSJJ7,0,0,0,0
2021-12-06 13:08:57+00:00,3245882905,"Rapat Terbatas Evaluasi PPKM, Percepatan Vaksin ke Anak #AirlanggaHartarto #Nasional https://t.co/Ktlntg0mQi",0,0,0,0
2021-12-06 13:08:00+00:00,142217629,"Pemerintah Perpanjang PPKM di Luar Jawa-Bali Hingga 23 Desember 2021 Meski Tren Kasus Menurun https://t.co/ZinWgRq8Ge

@fadjroeL @Jokowinomics_id @PerekonomianRI @airlangga_hrt @KemenkesRI @KemenBUMN @BNPB_Indonesia @lawancovid19_id",0,0,0,0
2021-12-06 13:05:36+00:00,2835486847,"Berstatus PPKM Level 2, Pemkab Purwakarta Genjot Target Percepatan Vaksinasi
https://t.co/cilMeKUX6c https://t.co/9wxrgf1nIv",0,0,1,0
2021-12-06 13:03:12+00:00,2162501328,"Niatnya cuma mau nganter barang , malah nglewatin kayak beginian😂 gapapalah ya itung² menyelam sambil minum air.. 😂Btw, gara² ppkm jadi udh gaada yg kesini https://t.co/FtqII7DFMx",0,0,0,0
2021-12-06 13:03:07+00:00,493688490,@jogmfs Sepertinya tanggal yg anda pesan masuk jadwal PPKM akhir tahun,0,1,0,0
2021-12-06 13:02:50+00:00,1003718578976092163,Kapolsek Haurgeulis Melalui Anggotanya Giat Posko PPKM Level 2 Dalam Rangka Pencegahan Penyebaran Covid-19 di Desa Sumbermulya https://t.co/O5OUYfxQ6d,0,0,0,0
2021-12-06 13:02:04+00:00,1406534413240786947,"Tren Kasus Terus Menurun, PPKM Luar Jawa-Bali Dilanjutkan Hingga 23 Desember 2021 https://t.co/szwPqax41k",0,0,0,0
2021-12-06 13:01:45+00:00,1284357305241235456,@elzelemon @callaliIie mksd nyaa ppkm aap😭😭,0,2,0,0
2021-12-06 13:00:14+00:00,2392460208,Airlangga: PPKM Berdasar Level Asesmen Situasi dan Capaian Vaksinasi https://t.co/iJqBIW4yJu,0,0,0,0
2021-12-06 13:00:02+00:00,713814955,"Dalam upaya untuk mengendalikan pandemi, pemerintah kembali melanjutkan PPKM luar Jawa-Bali hingga tanggal 23 Desember 2021.

""Khusus di luar Jawa-Bali akan ada perpanjangan PPKM dari tanggal 7 sampai dengan 23 Desember 2021,"" kata Menko Airlangga. https://t.co/OfVPaWxpkl",0,0,1,0
2021-12-06 12:59:58+00:00,1291246080269545472,PPKM Luar Jawa-Bali Diperpanjang Hingga 23 Desember 2021 https://t.co/zxhp0lrEXz,0,0,0,0
2021-12-06 12:58:43+00:00,2421788773,PPKM luar Jawa-Bali diperpanjang 7 hingga 23 Desember https://t.co/6QOm0ujGd7,0,0,0,0
2021-12-06 12:56:30+00:00,1077993423108370432,Pemko Padang Berlakukan PPKM Level 3 Saat Libur Nataru via @langgamid https://t.co/NQLUtCIqg2,0,0,1,0
2021-12-06 12:56:01+00:00,1285615829745164288,"@txtdrpemerintah Halah , giliran molibur PPKM asu",0,0,0,0
2021-12-06 12:54:53+00:00,70917190,"@nuicemedia Kayaknya load wfo yg sudah menormal, tidak diikuti oleh kesiagaan driver, letih bisa jadi. Ga fresh pas mengemudi. Pernah liat tidur saat jam sibuk pagi kemudian di bangunkan oleh penunggu di halte ..smga bsa sgra evaluasi. Hrusnya kelar ppkm bisa nunjukkin project baru yagasih",0,0,5,0
2021-12-06 12:53:52+00:00,1203651816270913538,"Abis balik jogja. Aduh rame banget 
Kayaknya ini orang-orang pada memanfaatkan waktu sebelum ppkm deh",0,0,0,0
2021-12-06 12:52:14+00:00,57638601,@sbrnchrnns Antigen. Selama PPKM Lvl 3-4 belum berjalan.,0,1,0,0
2021-12-06 12:52:12+00:00,1332241207225851905,"Kodim 1207/PONTIANAK Laksanakan PPKM Skala Mikro(Senin, 6/12/2021)

Pendim 1207/Pontianak

#TNIADMengabdiDanMembangunBersamaRakyat 
#pendim1207Pontianak https://t.co/RJisfGNyhq",0,0,0,0
2021-12-06 12:51:57+00:00,1332241207225851905,"Sosialisasi PPKM Skala Mikro Oleh Satgas Tangkal Covid-19 Kodim 1207/PONTIANAK

(Pendim 1207/PONTIANAK)

#TNIADMengabdiDanMembangunBersamaRakyat 
#pendim1207PONTIANAK https://t.co/gRb5eWefKq",0,0,0,0
2021-12-06 12:51:46+00:00,1291990916987629568,BNTR LG NATAL YATUHAN MALAH PPKM😃 tp gpp demi si kopit ga meningkat lg hehe❤️,0,0,0,0
2021-12-06 12:51:15+00:00,168590064,"Pemerintah kota berencana menggelar rapat evaluasi PPKM level 1 pada, Selasa (7/12) pagi. Rapat evaluasi ini juga melibatkan unsur Forkopimda Pekanbaru.

""Besok pagi kita rapat evaluasi bersama Forkopimda, sekalian persiapan Natal dan Tahun baru,"" pungkasnya.",0,0,0,0
2021-12-06 12:51:05+00:00,168590064,"Menurutnya, pemerintah kota belum bisa memastikan untuk tetap menerapkan PPKM level 1. Status PPKM di Kota Pekanbaru tergantung hasil evaluasi Satgas nasional.",0,1,0,0
2021-12-06 12:50:28+00:00,168590064,"Penerapan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) level 1 di Kota Pekanbaru berakhir, Senin (6/12/2021). Pemerintah Kota (Pemko) Pekanbaru masih belum menentukan sikap terkait kelanjutan level PPKM.

Sumber: https://t.co/8ZvwTqePvL
#infoPKU #Pekanbaru #ppkmpekanbaru https://t.co/myHIkaep2C",0,1,1,0
2021-12-06 12:49:39+00:00,1372157128882855939,Minggir u smua. Sirkel ppkm yang digrebek dispanci mau lewat https://t.co/zW7Q5BrarY,0,0,0,1
2021-12-06 12:49:31+00:00,1404667452605100032,"Bsq ud Mulai PPKM oii pmrinth gk ad otak kelen covid it klian yg ada²i, proyek klen, gk mkir otak klen rkyt mw mkn ap, bt walkot medan kau tutup it kesawan square klo mmg PPKM bsq jgn proyek klen gk klen ttp, rkyt cr mkn klen tutup azab lh sm klen rzim gk ad otak @tvOneNews",0,0,0,0
2021-12-06 12:47:34+00:00,961851659692400640,"Sebanyak 40 personel kepolisian disiagakan di lima pintu masuk Kota Bandar Lampung dalam rangka penyekatan jelang perayaan Natal 2021 dan Tahun Baru 2022 (Nataru).
#Nataru #nataru2022 #ppkm #penyekatan #penyekatanbandarlampung #ppkmlampung #lampostco
https://t.co/Lfdxjv6X8m",0,0,1,0
2021-12-06 12:47:20+00:00,1003718578976092163,Kapolsek Haurgeulis Melalui Anggotanya Giat Posko PPKM Level 2 Dalam Rangka Pencegahan Penyebaran Covid-19 https://t.co/hT79DyMIVu,0,0,0,0
2021-12-06 12:47:08+00:00,1463305353773289477,"TETAP PATUHI PROTOKOL KESEHATAN 

Jelang libur akhir tahun dan hari natal,
PPKM LEVEL 3 akan diterapkan.
Pemberlakuan PPKM Level 3 berlangsung dari tanggal 24 Desember 2021 - 2 Januari 2022
PPKM membatasi mobilitas masyarakat dengan tujuan menekan laju Covid-19 di Indonesia https://t.co/ZlVvIvD4vR",0,0,2,0
2021-12-06 12:44:53+00:00,1290532406793928705,"Kota Cirebon, Jawa Barat, yang sebelumnya berada di level 1 PPKM bakal berubah menjadi level 3 selama momen libur Nataru. #publisherstory https://t.co/zia8cO0Rdl",0,0,0,0
2021-12-06 12:44:06+00:00,1023114824,Papua Disnaker Kota Jayapura khawatir PPKM level 3 ganggu peningkatan efektivitas pekerja https://t.co/2atNNX01Ws https://t.co/Cql8tb6743,1,0,3,0
2021-12-06 12:44:05+00:00,36988709,Disnaker Kota Jayapura khawatir PPKM level 3 ganggu peningkatan efektivitas pekerja https://t.co/kPiOjwguQo,0,0,0,0
2021-12-06 12:43:59+00:00,1451559579007942657,@jirsooyaa LUCU BANGET GANG PPKM,0,0,0,0
2021-12-06 12:43:42+00:00,1057362115252473856,@gwoogiie iya soalnya ppkm ya.. tpi dah terbebas dari beban overthinking,0,1,0,0
2021-12-06 12:40:00+00:00,173771070,"Dikasih level ppkm 3/4 masih masuk akal. Dikasih larangan pergi dg dipersulit ganjil genap, tes2 terus, masih masuk akal. Dipaksa tetap sekolah utk anak2, nah anak2 kan bukan robot. Diklik tombolnya lsg mau belajar gt? Ada2 aja.",0,1,0,0
2021-12-06 12:39:41+00:00,1204763260555149313,@AboutTheRains itu geng ppkm,0,1,0,0
2021-12-06 12:39:07+00:00,1172173890711220224,Kalo sirkel ppkm mah yugy gk ada wkwkwk https://t.co/YXumojFF46,0,1,1,0
2021-12-06 12:38:54+00:00,3874150753,"@extracrunchyy Kayaknya sih gitu huhu. Sediii banget
Bisaku weekend deh kak kayanya
Minggu depan gimana? Sebelum ppkm 😭",0,1,0,0
2021-12-06 12:38:27+00:00,78596326,PPKM Luar Jawa-Bali Tetap Diperpanjang Hingga 23 Desember https://t.co/h9U6mt9HxU,0,0,0,0
2021-12-06 12:38:10+00:00,999480110423003142,@SFT00SANHA // waktunya yang kagak ada san bentar lagi ppkm lagi mendekati nyuyer,0,1,0,0
2021-12-06 12:37:48+00:00,1331576281201213441,ppkm itaewon😩 https://t.co/MaxKW9vazR,0,0,0,0
2021-12-06 12:37:14+00:00,1186573008556576768,@fajrisanjuu @ahs8an masih ppkm juga ga bisa malem,0,1,0,0
2021-12-06 12:34:48+00:00,2392460208,Menko Airlangga: PPKM Luar Jawa-Bali Dilanjutkan hingga 23 Desember https://t.co/RxgMPJnrWp,0,0,0,0
2021-12-06 12:34:06+00:00,1029575772300697600,@is_pelssy Yg bacakan ppkm sama yg buat aturan ppkm msh ada umur Bang. Coba klo gak ada umur paling semua arwah pd diem di lokasi masing2.,0,0,1,0
2021-12-06 12:33:35+00:00,1171389727783575553,@littlecrackh3ad ppkm ka jaga jarak.. wkwkwk,0,1,0,0
2021-12-06 12:32:04+00:00,1259048743522844672,"@autumnpeach88 Biasanya kalo nongkrong mereka yang apdet kek ""hai kita lagi bareng nih"" giliran sm jaehyun yang apdet dispatch ""hai idola kalian melanggar ppkm nih"" HADAHHHH",0,0,0,0
2021-12-06 12:29:38+00:00,424853859,@rivanisasi Bahkan beberapa bulan sebelumnya rajin olahraga terutama futsal karena sudah jadi kegiatan rutin setiap minggu tapi karena waktu itu adanya PPKM Level 4 imbasnya futsal ditiadakan sampai situasinya benar-benar aman 😅,0,1,0,0
2021-12-06 12:29:34+00:00,2232556585,"@WMaulana_ Ppkm spesial edition tahun baru 😅
#INFINITY8ELIEVE",0,0,0,0
2021-12-06 12:28:43+00:00,1407041834635862016,"Meski Kasus Covid-19 Konsisten Turun, PPKM Luar Jawa-Bali Diperpanjang hingga 23 Desember 2021 https://t.co/VOWAgUT4YS",0,0,0,0
2021-12-06 12:28:41+00:00,1290532406793928705,"Menjelang penerapan PPKM Level 3 serentak di seluruh Indonesia. Satpol PP Kota Cirebon Jawa Barat melakukan koordinasi dengan pelaku usaha, perhotelan, dan tempat hiburan. #publisherstory https://t.co/K4tNImG0Fe",0,0,0,0
2021-12-06 12:27:38+00:00,1055485355044925441,"Sepanjang tahun 2020 hingga 2021, usaha warung dan toko kebanyakan tutup dan sepi krn PPKM. Bgmn nasib produk minuman sprt kopi, susu, dll? Tentu barangnya tidak terjual di periode itu, dan produk skrg ini adlh produksi baru. Apa ada yg tahu barang2 tsb lari kemana? 👀",0,2,0,0
2021-12-06 12:27:30+00:00,1137996947040526340,Keterangan Pers Menko Perekonomian Usai Mengikuti Rapat Terbatas Mengenai Evaluasi PPKM https://t.co/N3KRahTf8w,0,0,0,0
2021-12-06 12:25:52+00:00,1464311651725946880,3 orang Babinsa Koramil 08/banyudono dipimpin Babinsa Desa Sambon Pelda Agus satoto melaksanakan giat operasi Yustisi pelaksanaan PPKM Level 2 dalam rangka mencegah penyebaran Covid-19 di Masjid Abu Bakar As Sidiq Dk.Drono Rt.22/02. Ds.Ketaon Kec.Banyudono https://t.co/OthMY43NIB,0,0,1,0
2021-12-06 12:25:34+00:00,1318163311830081541,Wkwkwk jadi inget waktu ppkm malah ketemuan 😂 https://t.co/uWFsAbdBkC,0,0,0,0
2021-12-06 12:25:16+00:00,364003504,"PPKM Level 3 Akhir Tahun, Bioskop hingga Tempat Wisata di Bandar Lampung Tutup, Senin (1/12/2021)

Baca selengkapnya di:
https://t.co/ZHc4efLAZn https://t.co/BYoyI8Xwar",0,0,0,0
2021-12-06 12:25:13+00:00,853895353220743168,@kasejeongie belum katanya takut ppkm,0,1,0,0
2021-12-06 12:24:07+00:00,325953634,@FJKT48_Bandung Tong heula da bakal ppkm deui :((,0,1,0,0
2021-12-06 12:23:17+00:00,374506979,Tiba-tiba pengen naik kereta jalan-jalan tapi malah mau PPKM :),0,3,0,0
2021-12-06 12:22:50+00:00,1221942722,"@tjaem Mager jauh jauh dek ppkm, cuma di gang seberang SM aja biar pulangnya gampang, mau ikut tah",0,1,0,0
2021-12-06 12:22:28+00:00,1259048743522844672,@autumnpeach88 Sekalinya jaehyun ikut nongkrong juga ga post foto soalnya lagi ppkm:),0,1,0,0
2021-12-06 12:22:01+00:00,1298476968686440454,"Ada kabar kurang sedep, tgl 20 katanya ppkm lagi..hati hati ini kabar aja bukan surat edaran.",0,3,3,0
2021-12-06 12:21:19+00:00,1225788141128179712,"OPS YUSTISI COVID-19 

Kegiatan Rutin Yang Ditingkatkan (KRYD)
Sesuai Instruksi Bupati  Grobogan
Nomor : 12 tahun 2021 tentang PPKM Level 1
Dalam Upaya Pencegahan Penyebaran Covid-19 https://t.co/liZWyUKrRN",0,0,0,0
2021-12-06 12:20:08+00:00,816324403310903297,Gubernur Sulteng Berlakukan PPKM Level 3 Jelang Natal 2021 dan Tahun Baru 2022 https://t.co/ur0GR2V5tU,0,0,0,0
2021-12-06 12:20:04+00:00,1214080144077246464,"PPKM Diperpanjang, Daerah dengan Vaksinasi di Bawah 50 Persen Naik Satu Level https://t.co/n7HPw1U4e2 #harianmetropolitan #beritabogor #metropolitanid",0,0,0,0
2021-12-06 12:18:41+00:00,1303674361379913728,"Babinsa Serda Joko Purnomo Koramil Pedan Kodim 0723/Klaten bersama Polsek Pedan melaksanakan kegiatan Patroli Penegakan PPKM Level 2 Di wilayah Kecamatan Pedan
#Kodim0723Klaten
#Korem074Wrt
#KodamIVDiponegoro https://t.co/b56tNWXzFo",0,0,0,0
2021-12-06 12:18:09+00:00,1002626205483319297,@iiyyaamm__ Gasss dongggg. Why not? Semoga ppkm nanti ga semakin parah.🤪,0,0,0,0
2021-12-06 12:18:01+00:00,1296371595544412161,@katanyaaci malang aja. ppkm,0,1,0,0
2021-12-06 12:17:23+00:00,1204255700743905280,motivasi ngerjain uas cepet cepet : biar bisa pulang sebelum ppkm,0,0,0,0
2021-12-06 12:17:23+00:00,1303674361379913728,"Babinsa Serda Joko Purnomo Koramil Pedan Kodim 0723/Klaten bersama Polsek Pedan melaksanakan kegiatan Patroli Penegakan PPKM Level 2 Di wilayah Kecamatan Pedan
#Kodim0723Klaten
#Korem074Wrt
#KodamIVDiponegoro https://t.co/7J6ZIsNedI",0,0,0,0
2021-12-06 12:16:39+00:00,1191928254459977728,"PPKM Covid-19 Level 3
24 Desember 2021 - 02 Januari 2022

#polripresisi #divisihumaspolri #poldajateng #polrestabanyumas #polsekkebasen #kebasen #purwokerto #banyumas https://t.co/aP6yDKUY2g",0,0,0,0
2021-12-06 12:15:59+00:00,2392460208,"Menko Airlangga: Cegah Varian Omicron, Pemerintah Evaluasi PPKM, https://t.co/MHOaAnk1nJ",1,0,1,0
2021-12-06 12:15:25+00:00,1082966414699290625,@hiialann hilinggg gih sblm ppkm wkwk,0,0,0,0
2021-12-06 12:14:48+00:00,1150724419049836546,@Pinokaio Heem mau pulang males ada ppkm,0,1,0,0
2021-12-06 12:13:57+00:00,1373834266312806405,"@Gaytol1 U too, sehat sehat semuanya.. bentar lagi ppkm level 3 diberlakukan",0,1,0,0
2021-12-06 12:13:44+00:00,1377249470996303882,"Satpol PP kabupaten Grobogan melakukan Patroli Pengawasan PPKM Level 1 Protkes Pengendalian Covid-19 di wilayah Kabupaten Grobogan pada Hari Senin tanggal 06 Desember 2021, Sore Hari
@ditpolpp_linmas @satpolpp_jateng @SumarniGrobogan @humasGrobogan @diskominfo_grob https://t.co/UaRWG52iN8",0,0,1,0
2021-12-06 12:13:08+00:00,1292593815174275072,"Babinsa Koramil Muara Tebo Hadiri Rapat Koordinasi PPKM Mikro Dan Posko Penanganan Covid
https://t.co/tEmOl4g6xq https://t.co/rErh1RlkCK",0,0,0,0
2021-12-06 12:11:54+00:00,1092796240159490059,@baihaqiidrs Persiapan PPKM,0,0,0,0
2021-12-06 12:11:45+00:00,1240106903016853504,Pemerintah Akan Perpanjang PPKM di Wilayah Luar Jawa dan Bal Hingga 23 Desember https://t.co/U5iWBnQ1AF,0,0,0,0
2021-12-06 12:10:01+00:00,903229236051247104,"Menurut Airlangga, kriteria penerapan PPKM di luar Jawa-Bali ditetapkan berdasarkan level asesmen https://t.co/yO5jLGGinn",0,0,1,0
2021-12-06 12:10:00+00:00,509946051,"PPKM Level 2, Kapasitas Bus Transjakarta Tetap 100 Persen

https://t.co/8k0p4NYsSo",0,0,0,0
2021-12-06 12:09:30+00:00,991338482881650694,Polsek Sukagumiwang Sosialisasi 5M Dalam Rangka Ppkm di Pasar Tradisional https://t.co/S70RjcH5nL lewat @wpvkp,0,0,0,0
2021-12-06 12:09:23+00:00,1438412426580398080,"PPKM Diperpanjang, Januari Vaksin Booster Siap Disuntikan https://t.co/EiHnmejAcV #AirlanggaHartarto #Headline #PPKMDiperpanjang #VaksinBooster",0,0,0,0
2021-12-06 12:07:15+00:00,1259048743522844672,@or9il Udah ga ppkm jadi ga keluar di berita,0,0,0,0
2021-12-06 12:06:59+00:00,1210141160699645952,"@ika_nafiani busettt, kampusmu wes siap ppkm neh ik",0,0,0,0
2021-12-06 12:06:55+00:00,4663670203,"HMI Pustara Sebut Gelaran Muktamar NU Tidak Pas Digelar di Masa PPKM Level 3
#HMI #KAHMI #KOHATI #FORHATI @MNKahmi 
@KahmiNasional
@kahminasionalRI  https://t.co/Si3PsfnKdG",0,0,0,0
2021-12-06 12:06:42+00:00,3073050295,"@potatodonut Karena pas ketat2nya ppkm (?) di sokor, mereka malah kumpul2 wkwkwkwm",0,1,0,0
2021-12-06 12:05:43+00:00,1455561119334948866,"@contactap2 oalaah berarti selama PPKM level 3 nanti tidak ada persyaratan khusus ya min? hanya swab, sertifikat vaksin, dan e-hac?",0,1,0,0
2021-12-06 12:05:21+00:00,1427946007,@metavins kenapa kok dibilang circle ppkm sih wkwkwkw,0,1,0,0
